group_id,root,current_channel_index,raw_l1_sum,rejected_lower_scoring_candidates,parameters_before,parameters_removed,parameters_after,dependency_operation_count,step,reduction_percent
DG036,model.7.conv,183,30.189311981201172,31,1245058,501,1244557,4,2062,50.37829583467898
DG036,model.7.conv,75,30.199913024902344,31,1244557,501,1244056,4,2063,50.39827119441487
DG036,model.7.conv,174,30.23063087463379,31,1244056,501,1243555,4,2064,50.41824655415077
DG036,model.7.conv,7,30.322851181030273,31,1243555,501,1243054,4,2065,50.43822191388666
DG036,model.7.conv,36,30.326732635498047,31,1243054,501,1242553,4,2066,50.45819727362255
DG036,model.7.conv,82,30.419404983520508,31,1242553,501,1242052,4,2067,50.478172633358454
DG036,model.7.conv,121,30.447235107421875,31,1242052,501,1241551,4,2068,50.49814799309434
DG036,model.7.conv,198,30.548748016357422,31,1241551,501,1241050,4,2069,50.51812335283024
DG036,model.7.conv,113,30.808290481567383,31,1241050,501,1240549,4,2070,50.53809871256614
DG036,model.7.conv,111,30.8161563873291,31,1240549,501,1240048,4,2071,50.55807407230203
DG005,model.13.cv2.conv,25,30.946121215820312,31,1240048,386,1239662,8,2072,50.5734642696235
DG005,model.13.cv2.conv,32,30.953351974487305,31,1239662,386,1239276,8,2073,50.588854466944966
DG031,model.6.cv2.conv,21,30.970470428466797,31,1239276,2356,1236920,6,2074,50.68279048997444
DG036,model.7.conv,103,28.833751678466797,31,1236920,492,1236428,4,2075,50.70240701091269
DG036,model.7.conv,149,29.51239776611328,31,1236428,492,1235936,4,2076,50.72202353185094
DG036,model.7.conv,151,29.729673385620117,31,1235936,492,1235444,4,2077,50.74164005278917
DG036,model.7.conv,159,29.81999397277832,31,1235444,492,1234952,4,2078,50.76125657372742
DG036,model.7.conv,29,29.821392059326172,31,1234952,492,1234460,4,2079,50.78087309466566
DG036,model.7.conv,114,29.923707962036133,31,1234460,492,1233968,4,2080,50.80048961560391
DG036,model.7.conv,141,30.1837158203125,31,1233968,492,1233476,4,2081,50.82010613654215
DG036,model.7.conv,184,30.44781494140625,31,1233476,492,1232984,4,2082,50.8397226574804
DG036,model.7.conv,86,30.480743408203125,31,1232984,492,1232492,4,2083,50.85933917841864
DG036,model.7.conv,77,30.48184585571289,31,1232492,492,1232000,4,2084,50.87895569935688
DG036,model.7.conv,98,30.49411392211914,31,1232000,492,1231508,4,2085,50.89857222029512
DG036,model.7.conv,37,30.511146545410156,31,1231508,492,1231016,4,2086,50.91818874123337
DG036,model.7.conv,34,30.541717529296875,31,1231016,492,1230524,4,2087,50.93780526217162
DG036,model.7.conv,211,30.607725143432617,31,1230524,492,1230032,4,2088,50.95742178310986
DG036,model.7.conv,34,30.612548828125,31,1230032,492,1229540,4,2089,50.977038304048094
DG036,model.7.conv,10,30.74933624267578,31,1229540,492,1229048,4,2090,50.996654824986344
DG036,model.7.conv,14,30.795581817626953,31,1229048,492,1228556,4,2091,51.016271345924594
DG036,model.7.conv,197,30.83182144165039,31,1228556,492,1228064,4,2092,51.035887866862836
DG036,model.7.conv,190,30.97064971923828,31,1228064,492,1227572,4,2093,51.05550438780108
DG036,model.7.conv,35,30.97148895263672,31,1227572,492,1227080,4,2094,51.075120908739315
DG005,model.13.cv2.conv,33,30.977340698242188,31,1227080,386,1226694,8,2095,51.09051110606079
DG031,model.6.cv2.conv,2,30.977584838867188,31,1226694,2176,1224518,6,2096,51.17727035313725
DG036,model.7.conv,156,28.34381103515625,31,1224518,483,1224035,4,2097,51.19652803527784
DG036,model.7.conv,131,29.72258186340332,31,1224035,483,1223552,4,2098,51.21578571741843
DG036,model.7.conv,202,29.7244815826416,31,1223552,483,1223069,4,2099,51.23504339955902
DG036,model.7.conv,1,29.959827423095703,31,1223069,483,1222586,4,2100,51.254301081699616
DG036,model.7.conv,63,29.98747444152832,31,1222586,483,1222103,4,2101,51.273558763840214
DG036,model.7.conv,109,29.992435455322266,31,1222103,483,1221620,4,2102,51.292816445980804
DG036,model.7.conv,26,30.035429000854492,31,1221620,483,1221137,4,2103,51.312074128121395
DG036,model.7.conv,1,30.079744338989258,31,1221137,483,1220654,4,2104,51.33133181026199
DG036,model.7.conv,54,30.157196044921875,31,1220654,483,1220171,4,2105,51.35058949240259
DG036,model.7.conv,63,30.249387741088867,31,1220171,483,1219688,4,2106,51.36984717454318
DG036,model.7.conv,52,30.29352378845215,31,1219688,483,1219205,4,2107,51.38910485668377
DG036,model.7.conv,93,30.310792922973633,31,1219205,483,1218722,4,2108,51.40836253882437
DG036,model.7.conv,69,30.421030044555664,31,1218722,483,1218239,4,2109,51.42762022096497
DG036,model.7.conv,156,30.424196243286133,31,1218239,483,1217756,4,2110,51.446877903105545
DG036,model.7.conv,171,30.42483139038086,31,1217756,483,1217273,4,2111,51.46613558524614
DG036,model.7.conv,149,30.594406127929688,31,1217273,483,1216790,4,2112,51.48539326738673
DG036,model.7.conv,106,30.614395141601562,31,1216790,483,1216307,4,2113,51.50465094952733
DG036,model.7.conv,76,30.64271354675293,31,1216307,483,1215824,4,2114,51.52390863166792
DG036,model.7.conv,70,30.681344985961914,31,1215824,483,1215341,4,2115,51.543166313808506
DG036,model.7.conv,165,30.68471908569336,31,1215341,483,1214858,4,2116,51.5624239959491
DG036,model.7.conv,87,30.742956161499023,31,1214858,483,1214375,4,2117,51.581681678089694
DG036,model.7.conv,120,30.78179168701172,31,1214375,483,1213892,4,2118,51.60093936023029
DG036,model.7.conv,132,30.80890464782715,31,1213892,483,1213409,4,2119,51.62019704237088
DG036,model.7.conv,97,30.8638916015625,31,1213409,483,1212926,4,2120,51.63945472451148
DG036,model.7.conv,153,30.912460327148438,31,1212926,483,1212443,4,2121,51.65871240665207
DG036,model.7.conv,33,30.92849349975586,31,1212443,483,1211960,4,2122,51.67797008879267
DG036,model.7.conv,4,30.961639404296875,31,1211960,483,1211477,4,2123,51.69722777093326
DG005,model.13.cv2.conv,34,30.99357032775879,31,1211477,386,1211091,8,2124,51.712617968254726
DG031,model.6.cv2.conv,12,30.997873306274414,31,1211091,1933,1209158,6,2125,51.78968856779462
DG036,model.7.conv,31,29.132638931274414,31,1209158,474,1208684,4,2126,51.808587411137566
DG036,model.7.conv,116,29.146364212036133,31,1208684,474,1208210,4,2127,51.827486254480505
DG036,model.7.conv,112,29.14793586730957,31,1208210,474,1207736,4,2128,51.84638509782344
DG036,model.7.conv,161,29.22930908203125,31,1207736,474,1207262,4,2129,51.86528394116638
DG036,model.7.conv,55,29.55752944946289,31,1207262,474,1206788,4,2130,51.88418278450933
DG036,model.7.conv,28,29.57510757446289,31,1206788,474,1206314,4,2131,51.903081627852266
DG036,model.7.conv,87,29.61189079284668,31,1206314,474,1205840,4,2132,51.921980471195205
DG036,model.7.conv,56,29.82867431640625,31,1205840,474,1205366,4,2133,51.940879314538144
DG036,model.7.conv,103,29.901535034179688,31,1205366,474,1204892,4,2134,51.9597781578811
DG036,model.7.conv,123,29.984447479248047,31,1204892,474,1204418,4,2135,51.978677001224035
DG036,model.7.conv,15,30.1673583984375,31,1204418,474,1203944,4,2136,51.99757584456698
DG036,model.7.conv,117,30.3912296295166,31,1203944,474,1203470,4,2137,52.016474687909934
DG036,model.7.conv,74,30.393020629882812,31,1203470,474,1202996,4,2138,52.03537353125287
DG036,model.7.conv,96,30.437084197998047,31,1202996,474,1202522,4,2139,52.05427237459581
DG036,model.7.conv,21,30.501188278198242,31,1202522,474,1202048,4,2140,52.07317121793875
DG036,model.7.conv,38,30.51458740234375,31,1202048,474,1201574,4,2141,52.09207006128169
DG036,model.7.conv,20,30.548669815063477,31,1201574,474,1201100,4,2142,52.110968904624634
DG036,model.7.conv,29,30.549949645996094,31,1201100,474,1200626,4,2143,52.12986774796757
DG036,model.7.conv,7,30.574552536010742,31,1200626,474,1200152,4,2144,52.14876659131051
DG036,model.7.conv,16,30.61880874633789,31,1200152,474,1199678,4,2145,52.16766543465346
DG036,model.7.conv,46,30.653034210205078,31,1199678,474,1199204,4,2146,52.1865642779964
DG036,model.7.conv,150,30.664257049560547,31,1199204,474,1198730,4,2147,52.20546312133935
DG036,model.7.conv,64,30.66969108581543,31,1198730,474,1198256,4,2148,52.22436196468229
DG036,model.7.conv,103,30.7117977142334,31,1198256,474,1197782,4,2149,52.24326080802524
DG036,model.7.conv,10,30.72344207763672,31,1197782,474,1197308,4,2150,52.26215965136818
DG036,model.7.conv,132,30.736536026000977,31,1197308,474,1196834,4,2151,52.28105849471112
DG036,model.7.conv,111,30.737213134765625,31,1196834,474,1196360,4,2152,52.29995733805406
DG036,model.7.conv,127,30.742136001586914,31,1196360,474,1195886,4,2153,52.318856181397
DG036,model.7.conv,63,30.761123657226562,31,1195886,474,1195412,4,2154,52.33775502473994
DG036,model.7.conv,129,30.777873992919922,31,1195412,474,1194938,4,2155,52.35665386808288
DG036,model.7.conv,46,30.805755615234375,31,1194938,474,1194464,4,2156,52.37555271142582
DG036,model.7.conv,106,30.839405059814453,31,1194464,474,1193990,4,2157,52.394451554768764
DG036,model.7.conv,52,30.842544555664062,31,1193990,474,1193516,4,2158,52.41335039811171
DG036,model.7.conv,134,30.851797103881836,31,1193516,474,1193042,4,2159,52.432249241454656
DG036,model.7.conv,6,30.92737579345703,31,1193042,474,1192568,4,2160,52.451148084797595
DG036,model.7.conv,78,30.955585479736328,31,1192568,474,1192094,4,2161,52.47004692814053
DG036,model.7.conv,55,30.959131240844727,31,1192094,474,1191620,4,2162,52.488945771483486
DG036,model.7.conv,9,30.986064910888672,31,1191620,474,1191146,4,2163,52.507844614826425
DG036,model.7.conv,3,31.0008487701416,31,1191146,474,1190672,4,2164,52.52674345816936
DG005,model.13.cv2.conv,13,31.007356643676758,31,1190672,386,1190286,8,2165,52.54213365549083
DG005,model.13.cv2.conv,39,31.01264762878418,31,1190286,386,1189900,8,2166,52.557523852812295
DG031,model.6.cv2.conv,19,31.014392852783203,31,1189900,1582,1188318,6,2167,52.6205997392438
DG036,model.7.conv,124,28.746530532836914,31,1188318,465,1187853,4,2168,52.6391397437891
DG036,model.7.conv,69,28.79446029663086,31,1187853,465,1187388,4,2169,52.657679748334395
DG036,model.7.conv,54,28.96347427368164,31,1187388,465,1186923,4,2170,52.67621975287968
DG036,model.7.conv,5,29.220796585083008,31,1186923,465,1186458,4,2171,52.69475975742497
DG036,model.7.conv,78,29.301631927490234,31,1186458,465,1185993,4,2172,52.713299761970255
DG036,model.7.conv,90,29.466365814208984,31,1185993,465,1185528,4,2173,52.731839766515556
DG036,model.7.conv,18,29.52537727355957,31,1185528,465,1185063,4,2174,52.75037977106085
DG036,model.7.conv,65,29.58397674560547,31,1185063,465,1184598,4,2175,52.768919775606136
DG036,model.7.conv,9,29.611263275146484,31,1184598,465,1184133,4,2176,52.78745978015142
DG036,model.7.conv,104,29.731746673583984,31,1184133,465,1183668,4,2177,52.80599978469672
DG036,model.7.conv,0,29.773136138916016,31,1183668,465,1183203,4,2178,52.82453978924202
DG036,model.7.conv,128,29.77972412109375,31,1183203,465,1182738,4,2179,52.843079793787304
DG036,model.7.conv,40,29.80453872680664,31,1182738,465,1182273,4,2180,52.86161979833259
DG036,model.7.conv,50,29.90355682373047,31,1182273,465,1181808,4,2181,52.88015980287788
DG036,model.7.conv,70,29.971426010131836,31,1181808,465,1181343,4,2182,52.89869980742318
DG036,model.7.conv,44,30.018444061279297,31,1181343,465,1180878,4,2183,52.91723981196847
DG036,model.7.conv,82,30.087486267089844,31,1180878,465,1180413,4,2184,52.93577981651376
DG036,model.7.conv,14,30.0917911529541,31,1180413,465,1179948,4,2185,52.954319821059045
DG036,model.7.conv,34,30.095802307128906,31,1179948,465,1179483,4,2186,52.972859825604345
DG036,model.7.conv,30,30.109439849853516,31,1179483,465,1179018,4,2187,52.991399830149646
DG036,model.7.conv,24,30.135766983032227,31,1179018,465,1178553,4,2188,53.00993983469493
DG036,model.7.conv,50,30.167041778564453,31,1178553,465,1178088,4,2189,53.02847983924022
DG036,model.7.conv,26,30.197425842285156,31,1178088,465,1177623,4,2190,53.047019843785506
DG036,model.7.conv,41,30.23727035522461,31,1177623,465,1177158,4,2191,53.0655598483308
DG036,model.7.conv,80,30.28142547607422,31,1177158,465,1176693,4,2192,53.0840998528761
DG036,model.7.conv,37,30.282699584960938,31,1176693,465,1176228,4,2193,53.10263985742139
DG036,model.7.conv,90,30.296083450317383,31,1176228,465,1175763,4,2194,53.121179861966674
DG036,model.7.conv,76,30.40092658996582,31,1175763,465,1175298,4,2195,53.13971986651197
DG036,model.7.conv,72,30.43013572692871,31,1175298,465,1174833,4,2196,53.158259871057254
DG036,model.7.conv,33,30.451946258544922,31,1174833,465,1174368,4,2197,53.176799875602555
DG036,model.7.conv,83,30.532394409179688,31,1174368,465,1173903,4,2198,53.19533988014784
DG036,model.7.conv,64,30.547147750854492,31,1173903,465,1173438,4,2199,53.21387988469313
DG036,model.7.conv,8,30.61014175415039,31,1173438,465,1172973,4,2200,53.23241988923842
DG036,model.7.conv,81,30.62172508239746,31,1172973,465,1172508,4,2201,53.25095989378372
DG036,model.7.conv,83,30.635910034179688,31,1172508,465,1172043,4,2202,53.26949989832901
DG036,model.7.conv,85,30.66712760925293,31,1172043,465,1171578,4,2203,53.288039902874296
DG036,model.7.conv,29,30.669708251953125,31,1171578,465,1171113,4,2204,53.30657990741958
DG036,model.7.conv,15,30.692302703857422,31,1171113,465,1170648,4,2205,53.32511991196488
DG036,model.7.conv,80,30.722444534301758,31,1170648,465,1170183,4,2206,53.34365991651018
DG036,model.7.conv,5,30.795488357543945,31,1170183,465,1169718,4,2207,53.36219992105546
DG036,model.7.conv,79,30.865684509277344,31,1169718,465,1169253,4,2208,53.38073992560075
DG036,model.7.conv,91,30.87602996826172,31,1169253,465,1168788,4,2209,53.39927993014605
DG036,model.7.conv,45,30.897193908691406,31,1168788,465,1168323,4,2210,53.417819934691344
DG036,model.7.conv,70,30.90345001220703,31,1168323,465,1167858,4,2211,53.43635993923663
DG036,model.7.conv,65,30.912017822265625,31,1167858,465,1167393,4,2212,53.45489994378192
DG036,model.7.conv,41,30.913185119628906,31,1167393,465,1166928,4,2213,53.473439948327204
DG036,model.7.conv,81,30.913909912109375,31,1166928,465,1166463,4,2214,53.491979952872505
DG036,model.7.conv,28,30.916366577148438,31,1166463,465,1165998,4,2215,53.5105199574178
DG036,model.7.conv,43,30.924362182617188,31,1165998,465,1165533,4,2216,53.529059961963085
DG036,model.7.conv,59,30.92721939086914,31,1165533,465,1165068,4,2217,53.54759996650837
DG036,model.7.conv,48,30.979827880859375,31,1165068,465,1164603,4,2218,53.56613997105367
DG005,model.13.cv2.conv,0,31.02055549621582,31,1164603,386,1164217,8,2219,53.58153016837514
DG036,model.7.conv,27,31.034093856811523,31,1164217,465,1163752,4,2220,53.60007017292043
DG005,model.13.cv2.conv,32,31.048023223876953,31,1163752,386,1163366,8,2221,53.6154603702419
DG031,model.6.cv2.conv,18,31.06378173828125,31,1163366,1114,1162252,6,2222,53.65987663919556
DG036,model.7.conv,16,26.491186141967773,30,1162252,456,1161796,4,2223,53.6780578049432
DG036,model.7.conv,61,29.090681076049805,31,1161796,456,1161340,4,2224,53.69623897069084
DG036,model.7.conv,26,29.128652572631836,31,1161340,456,1160884,4,2225,53.71442013643848
DG036,model.7.conv,60,29.20635223388672,31,1160884,456,1160428,4,2226,53.73260130218613
DG036,model.7.conv,36,29.394100189208984,31,1160428,456,1159972,4,2227,53.75078246793377
DG036,model.7.conv,39,29.50220489501953,31,1159972,456,1159516,4,2228,53.7689636336814
DG036,model.7.conv,2,29.57044219970703,31,1159516,456,1159060,4,2229,53.78714479942906
DG036,model.7.conv,28,29.61847496032715,31,1159060,456,1158604,4,2230,53.805325965176685
DG036,model.7.conv,8,29.652822494506836,31,1158604,456,1158148,4,2231,53.823507130924334
DG036,model.7.conv,59,29.65626335144043,31,1158148,456,1157692,4,2232,53.841688296671975
DG036,model.7.conv,1,29.667564392089844,31,1157692,456,1157236,4,2233,53.85986946241961
DG036,model.7.conv,69,29.672138214111328,31,1157236,456,1156780,4,2234,53.87805062816725
DG036,model.7.conv,56,29.736854553222656,31,1156780,456,1156324,4,2235,53.89623179391489
DG036,model.7.conv,27,29.798004150390625,31,1156324,456,1155868,4,2236,53.91441295966253
DG036,model.7.conv,48,29.81377410888672,31,1155868,456,1155412,4,2237,53.93259412541017
DG036,model.7.conv,45,29.827455520629883,31,1155412,456,1154956,4,2238,53.95077529115782
DG036,model.7.conv,56,29.832298278808594,31,1154956,456,1154500,4,2239,53.968956456905445
DG036,model.7.conv,20,29.991079330444336,31,1154500,456,1154044,4,2240,53.987137622653094
DG036,model.7.conv,0,30.051816940307617,31,1154044,456,1153588,4,2241,54.005318788400736
DG036,model.7.conv,58,30.171775817871094,31,1153588,456,1153132,4,2242,54.02349995414837
DG036,model.7.conv,49,30.185867309570312,31,1153132,456,1152676,4,2243,54.041681119896026
DG036,model.7.conv,57,30.343231201171875,31,1152676,456,1152220,4,2244,54.05986228564365
DG036,model.7.conv,47,30.379615783691406,31,1152220,456,1151764,4,2245,54.0780434513913
DG036,model.7.conv,23,30.38026237487793,31,1151764,456,1151308,4,2246,54.096224617138944
DG036,model.7.conv,13,30.388460159301758,31,1151308,456,1150852,4,2247,54.11440578288658
DG036,model.7.conv,35,30.450613021850586,31,1150852,456,1150396,4,2248,54.13258694863422
DG036,model.7.conv,45,30.451244354248047,31,1150396,456,1149940,4,2249,54.15076811438186
DG036,model.7.conv,27,30.503292083740234,31,1149940,456,1149484,4,2250,54.168949280129496
DG036,model.7.conv,5,30.540542602539062,31,1149484,456,1149028,4,2251,54.18713044587714
DG036,model.7.conv,47,30.542625427246094,31,1149028,456,1148572,4,2252,54.205311611624786
DG036,model.7.conv,43,30.57634162902832,31,1148572,456,1148116,4,2253,54.223492777372414
DG036,model.7.conv,30,30.583532333374023,31,1148116,456,1147660,4,2254,54.24167394312006
DG036,model.7.conv,38,30.65401840209961,31,1147660,456,1147204,4,2255,54.259855108867704
DG036,model.7.conv,2,30.726852416992188,31,1147204,456,1146748,4,2256,54.27803627461534
DG036,model.7.conv,17,30.814369201660156,31,1146748,456,1146292,4,2257,54.296217440362994
DG036,model.7.conv,15,30.822952270507812,31,1146292,456,1145836,4,2258,54.31439860611063
DG036,model.7.conv,0,30.837282180786133,31,1145836,456,1145380,4,2259,54.33257977185827
DG036,model.7.conv,45,30.870729446411133,31,1145380,456,1144924,4,2260,54.35076093760591
DG036,model.7.conv,10,30.873619079589844,31,1144924,456,1144468,4,2261,54.36894210335355
DG036,model.7.conv,9,30.878204345703125,31,1144468,456,1144012,4,2262,54.38712326910119
DG036,model.7.conv,9,30.892789840698242,31,1144012,456,1143556,4,2263,54.40530443484883
DG005,model.13.cv2.conv,10,31.06696128845215,31,1143556,386,1143170,8,2264,54.420694632170296
DG031,model.6.cv2.conv,8,31.076486587524414,31,1143170,745,1142425,6,2265,54.450398510420285
DG036,model.7.conv,23,27.83985137939453,31,1142425,447,1141978,4,2266,54.46822083737026
DG036,model.7.conv,8,28.875858306884766,31,1141978,447,1141531,4,2267,54.486043164320265
DG036,model.7.conv,21,28.954666137695312,31,1141531,447,1141084,4,2268,54.50386549127024
DG036,model.7.conv,9,29.473495483398438,31,1141084,447,1140637,4,2269,54.521687818220244
DG036,model.7.conv,1,29.533966064453125,31,1140637,447,1140190,4,2270,54.539510145170226
DG036,model.7.conv,4,29.55359649658203,31,1140190,447,1139743,4,2271,54.55733247212022
DG036,model.7.conv,13,29.723237991333008,31,1139743,447,1139296,4,2272,54.575154799070205
DG036,model.7.conv,12,29.731369018554688,31,1139296,447,1138849,4,2273,54.5929771260202
DG036,model.7.conv,35,29.75655746459961,31,1138849,447,1138402,4,2274,54.610799452970184
DG036,model.7.conv,36,30.00341796875,31,1138402,447,1137955,4,2275,54.62862177992018
DG036,model.7.conv,3,30.019271850585938,31,1137955,447,1137508,4,2276,54.64644410687016
DG036,model.7.conv,13,30.125770568847656,31,1137508,447,1137061,4,2277,54.66426643382016
DG036,model.7.conv,34,30.168664932250977,31,1137061,447,1136614,4,2278,54.68208876077014
DG036,model.7.conv,4,30.314361572265625,31,1136614,447,1136167,4,2279,54.699911087720146
DG036,model.7.conv,29,30.423717498779297,31,1136167,447,1135720,4,2280,54.71773341467012
DG036,model.7.conv,27,30.644550323486328,31,1135720,447,1135273,4,2281,54.735555741620125
DG036,model.7.conv,9,30.647701263427734,31,1135273,447,1134826,4,2282,54.7533780685701
DG036,model.7.conv,8,30.70261001586914,31,1134826,447,1134379,4,2283,54.771200395520104
DG036,model.7.conv,21,30.831787109375,31,1134379,447,1133932,4,2284,54.78902272247008
DG036,model.7.conv,25,30.869033813476562,31,1133932,447,1133485,4,2285,54.80684504942008
DG036,model.7.conv,8,31.003557205200195,31,1133485,447,1133038,4,2286,54.82466737637006
DG036,model.7.conv,23,31.00981903076172,31,1133038,447,1132591,4,2287,54.84248970332006
DG031,model.6.cv2.conv,6,31.119041442871094,31,1132591,547,1132044,6,2288,54.86429912802172
DG036,model.7.conv,24,28.489105224609375,31,1132044,438,1131606,4,2289,54.88176261617406
DG036,model.7.conv,6,28.703603744506836,31,1131606,438,1131168,4,2290,54.8992261043264
DG036,model.7.conv,13,29.623212814331055,31,1131168,438,1130730,4,2291,54.91668959247874
DG036,model.7.conv,15,29.92209243774414,31,1130730,438,1130292,4,2292,54.93415308063108
DG036,model.7.conv,1,29.96415138244629,31,1130292,438,1129854,4,2293,54.95161656878342
DG036,model.7.conv,16,30.164730072021484,31,1129854,438,1129416,4,2294,54.96908005693575
DG036,model.7.conv,4,30.31867027282715,31,1129416,438,1128978,4,2295,54.9865435450881
DG036,model.7.conv,7,30.717041015625,31,1128978,438,1128540,4,2296,55.004007033240434
DG036,model.7.conv,1,30.7806453704834,31,1128540,438,1128102,4,2297,55.02147052139277
DG036,model.7.conv,15,30.924339294433594,31,1128102,438,1127664,4,2298,55.038934009545116
DG036,model.7.conv,11,30.968399047851562,31,1127664,438,1127226,4,2299,55.05639749769745
DG036,model.7.conv,4,31.049205780029297,31,1127226,438,1126788,4,2300,55.07386098584979
DG036,model.7.conv,4,31.075641632080078,31,1126788,438,1126350,4,2301,55.091324474002136
DG036,model.7.conv,0,31.098560333251953,31,1126350,438,1125912,4,2302,55.10878796215447
DG037,model.8.cv2.conv,75,31.121179580688477,31,1125912,1259,1124653,9,2303,55.158985522848056
DG031,model.6.cv2.conv,19,31.128067016601562,31,1124653,421,1124232,6,2304,55.17577120438262
DG036,model.7.conv,2,28.550199508666992,31,1124232,429,1123803,4,2305,55.19287585373731
DG036,model.7.conv,2,29.333942413330078,31,1123803,429,1123374,4,2306,55.20998050309199
DG036,model.7.conv,8,29.497886657714844,31,1123374,429,1122945,4,2307,55.227085152446676
DG036,model.7.conv,5,29.90354347229004,31,1122945,429,1122516,4,2308,55.24418980180137
DG036,model.7.conv,0,30.64139175415039,31,1122516,429,1122087,4,2309,55.26129445115606
DG036,model.7.conv,2,30.85223960876465,31,1122087,429,1121658,4,2310,55.27839910051075
DG036,model.7.conv,1,30.919044494628906,31,1121658,429,1121229,4,2311,55.29550374986544
DG036,model.7.conv,3,31.06157684326172,31,1121229,429,1120800,4,2312,55.31260839922012
DG016,model.19.cv2.conv,29,31.14198875427246,31,1120800,1739,1119061,14,2313,55.381944029121755
DG023,model.20.conv,69,30.353849411010742,31,1119061,528,1118533,5,2314,55.402995905250606
DG023,model.20.conv,62,30.912200927734375,31,1118533,528,1118005,5,2315,55.42404778137946
DG016,model.19.cv2.conv,5,31.174135208129883,31,1118005,1721,1116284,14,2316,55.49266573368578
DG023,model.20.conv,60,30.58018684387207,31,1116284,519,1115765,5,2317,55.513358771016996
DG023,model.20.conv,59,30.685773849487305,31,1115765,519,1115246,5,2318,55.53405180834818
DG023,model.20.conv,14,30.945880889892578,31,1115246,519,1114727,5,2319,55.55474484567938
DG005,model.13.cv2.conv,10,31.17954444885254,31,1114727,386,1114341,8,2320,55.57013504300086
DG016,model.19.cv2.conv,26,31.20896339416504,31,1114341,1694,1112647,14,2321,55.63767647891423
DG023,model.20.conv,106,29.026535034179688,31,1112647,510,1112137,5,2322,55.65801067744778
DG023,model.20.conv,15,31.155841827392578,31,1112137,510,1111627,5,2323,55.678344875981324
DG031,model.6.cv2.conv,13,31.22654151916504,31,1111627,349,1111278,6,2324,55.69225984713467
DG036,model.7.conv,0,30.916887283325195,31,1111278,420,1110858,4,2325,55.709005657691705
DG036,model.7.conv,0,30.99559783935547,31,1110858,420,1110438,4,2326,55.72575146824874
DG023,model.20.conv,30,31.228437423706055,31,1110438,510,1109928,5,2327,55.7460856667823
DG005,model.13.cv2.conv,28,31.230003356933594,31,1109928,386,1109542,8,2328,55.76147586410376
DG005,model.13.cv2.conv,14,31.232603073120117,31,1109542,386,1109156,8,2329,55.776866061425224
DG031,model.6.cv2.conv,6,31.235843658447266,31,1109156,331,1108825,6,2330,55.79006335498327
DG005,model.13.cv2.conv,34,31.260986328125,32,1108825,386,1108439,8,2331,55.80545355230474
DG031,model.6.cv2.conv,15,31.29768180847168,32,1108439,331,1108108,6,2332,55.81865084586279
DG031,model.6.cv2.conv,3,31.332073211669922,32,1108108,331,1107777,6,2333,55.831848139420835
DG031,model.6.cv2.conv,10,31.33948516845703,32,1107777,331,1107446,6,2334,55.84504543297888
DG031,model.6.cv2.conv,2,31.34284019470215,32,1107446,331,1107115,6,2335,55.85824272653692
DG005,model.13.cv2.conv,21,31.34601593017578,32,1107115,386,1106729,8,2336,55.873632923858395
DG016,model.19.cv2.conv,22,31.368942260742188,32,1106729,1667,1105062,14,2337,55.94009784337884
DG023,model.20.conv,108,29.993389129638672,32,1105062,501,1104561,5,2338,55.96007320311471
DG023,model.20.conv,65,30.12071990966797,32,1104561,501,1104060,5,2339,55.98004856285061
DG023,model.20.conv,0,30.149044036865234,32,1104060,501,1103559,5,2340,56.000023922586514
